YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2015,201510444598,106.644961,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444599,106.644961,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444600,106.644961,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510444619,215.54684,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444623,197.12122,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444624,98.56061,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444629,98.56061,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444630,197.12122,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2015,201510444633,98.56061,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444637,179.70652,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444638,89.85326,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444639,89.85326,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2015,201510444656,54.292,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444660,217.168,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444662,108.584,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510444672,54.292,2,2,1,2,3,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2015,201510444677,27.146,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510444682,217.168,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510444687,217.168,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444689,108.584,3,2,1,2,2,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444694,89.85326,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444715,217.168,3,2,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1
2015,201510444716,54.292,3,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444717,108.584,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444724,54.292,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444726,108.584,3,2,4,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2
2015,201510444733,108.584,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444740,54.292,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510444742,217.168,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444749,215.54684,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201510444750,53.88671,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2015,201510444756,197.12122,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444757,49.280305,2,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444761,49.280305,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444762,98.56061,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444764,197.12122,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201510444768,197.12122,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444773,197.12122,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510444777,98.56061,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444778,197.12122,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444783,115.047462,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444785,115.047462,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510444787,115.047462,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444791,115.047462,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201510444792,57.523731,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444793,230.094924,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444797,57.523731,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444799,230.094924,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444801,57.523731,4,2,4,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2015,201510444802,57.523731,2,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444803,115.047462,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510444804,57.523731,2,2,1,2,3,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510444808,230.094924,3,2,1,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444809,115.047462,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444812,115.047462,3,2,4,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444815,115.047462,3,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444818,115.047462,3,2,4,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444819,230.094924,3,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444821,115.047462,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444823,115.047462,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444826,89.85326,3,2,1,2,2,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444828,89.85326,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510444829,179.70652,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510444831,179.70652,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444833,179.70652,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444834,89.85326,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510444837,106.644961,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510444838,106.644961,3,2,4,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510444839,106.644961,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444840,106.644961,3,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444841,106.644961,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201510444842,106.644961,3,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510444870,54.292,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444871,217.168,2,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444872,108.584,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444875,215.54684,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444878,107.77342,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444880,53.88671,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201510444881,107.77342,3,2,4,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201510444883,215.54684,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444887,49.280305,2,2,1,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444888,197.12122,3,2,1,2,3,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510444889,49.280305,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510444903,89.85326,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444904,179.70652,3,2,1,2,2,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1
2015,201510444906,179.70652,3,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444915,54.292,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510444916,108.584,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2015,201510444917,27.146,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510444919,217.168,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510444953,217.168,3,2,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510444964,53.88671,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444966,107.77342,3,2,4,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510444969,197.12122,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510444972,49.280305,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2015,201510444974,98.56061,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444976,98.56061,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510444977,197.12122,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444978,49.280305,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201510444979,49.280305,2,2,1,2,2,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201510444984,89.85326,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510444985,179.70652,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444987,179.70652,3,2,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510444994,27.146,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510444999,217.168,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2015,201510445001,54.292,2,2,1,2,2,2,1,1,3,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445012,108.584,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201510445013,217.168,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445020,27.146,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445026,53.88671,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445027,215.54684,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445030,107.77342,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445032,107.77342,3,2,4,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201510445036,89.85326,2,2,1,1,1,4,1,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445038,179.70652,3,2,1,2,3,5,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445041,106.644961,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445042,106.644961,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445043,213.289922,3,2,1,2,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445045,213.289922,3,2,4,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445060,54.292,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445061,27.146,2,2,4,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2015,201510445062,217.168,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445070,107.77342,3,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201510445074,215.54684,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445077,98.56061,3,2,4,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510445080,98.56061,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510445086,98.56061,3,2,4,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2
2015,201510445087,49.280305,2,2,4,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1
2015,201510445089,49.280305,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201510445091,197.12122,3,2,1,2,2,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510445097,230.094924,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445098,57.523731,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2015,201510445101,57.523731,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201510445102,57.523731,2,2,4,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2015,201510445105,230.094924,3,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201510445109,115.047462,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445110,230.094924,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445113,89.85326,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445114,179.70652,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445116,89.85326,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2015,201510445135,108.584,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445139,217.168,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445142,54.292,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445143,27.146,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445144,54.292,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2015,201510445145,108.584,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445154,217.168,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445155,54.292,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201510445158,108.584,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445163,98.56061,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445165,49.280305,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201510445166,197.12122,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201510445168,98.56061,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201510445169,49.280305,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445173,179.70652,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445175,179.70652,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445176,89.85326,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445199,108.584,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445201,54.292,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201510445206,217.168,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445211,107.77342,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445212,53.88671,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445214,215.54684,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2015,201510445216,53.88671,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445217,107.77342,3,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445219,89.85326,3,2,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445220,89.85326,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445224,54.292,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445229,108.584,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445234,27.146,2,2,4,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2015,201510445239,108.584,3,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445251,107.77342,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445252,215.54684,3,2,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445257,107.77342,3,2,1,2,3,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445260,98.56061,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445262,98.56061,3,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201510445263,197.12122,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445265,49.280305,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1
2015,201510445268,98.56061,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445271,197.12122,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445275,89.85326,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445276,179.70652,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445278,179.70652,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2015,201510445287,27.146,2,2,1,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445289,217.168,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445293,217.168,3,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1
2015,201510445297,108.584,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2015,201510445306,217.168,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445311,27.146,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445315,217.168,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445317,215.54684,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445322,98.56061,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445324,197.12122,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445326,89.85326,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2015,201510445327,89.85326,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445329,89.85326,3,2,4,2,3,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510445330,179.70652,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445331,89.85326,3,2,1,2,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445332,89.85326,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445333,89.85326,3,2,4,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2015,201510445334,89.85326,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445344,217.168,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445355,108.584,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445356,27.146,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2015,201510445360,54.292,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445365,217.168,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445373,98.56061,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445376,197.12122,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445377,98.56061,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2015,201510445379,49.280305,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445383,98.56061,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445385,197.12122,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445389,179.70652,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445390,89.85326,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201510445405,108.584,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201510445420,27.146,4,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445425,217.168,3,2,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445427,108.584,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445429,53.88671,2,2,1,2,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445430,215.54684,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445435,215.54684,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445437,107.77342,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201510445439,107.77342,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445442,89.85326,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445443,179.70652,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201510445467,217.168,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445469,108.584,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2015,201510445485,217.168,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445492,108.584,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201510445497,217.168,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201510445499,49.280305,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445500,98.56061,3,2,1,1,1,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201510445503,49.280305,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201510445505,197.12122,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201510445507,98.56061,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
